pfID,consolidated_label,original_text,start_time,end_time,duration_ms,padded,probability
HUN_WORD_0398,Word,de,409.63,409.99,560,True,0.999
HUN_WORD_0399,Word,a,409.99,411.11,1320,True,0.9995
HUN_WORD_0400,Word,gravitáció,411.11,412.59,1680,True,0.9992
HUN_WORD_0401,Word,az,412.59,413.07,680,True,0.7793
HUN_WORD_0402,Word,még,413.07,413.33,460,True,0.9302
HUN_WORD_0403,Word,mindig,413.33,413.67,540,True,0.9998
HUN_WORD_0404,Word,húzza,413.67,414.17,700,True,0.9951
HUN_WORD_0405,Word,lefele,414.17,414.65,680,True,0.9943
HUN_WORD_0406,Word,és,414.65,415.63,1180,True,0.8418
HUN_WORD_0407,Word,azt,415.95,416.55,800,True,0.9609
HUN_WORD_0408,Word,akkora,416.55,417.79,1440,True,0.9705
HUN_WORD_0409,Word,tolóerőt,417.79,418.55,960,True,0.9626
HUN_WORD_0410,Word,kell,418.55,418.69,340,True,0.9985
HUN_WORD_0411,Word,kifejtenie,418.69,419.45,960,True,0.9992
HUN_WORD_0412,Word,ami,420.1,420.68,780,True,0.9956
HUN_WORD_0413,Word,pont,420.68,421.96,1480,True,0.9951
HUN_WORD_0414,Word,elég,422.02,423.14,1320,True,0.9988
HUN_WORD_0415,Word,már,423.14,423.32,380,True,0.9995
HUN_WORD_0416,Word,ahhoz,423.32,423.74,620,True,0.9995
HUN_WORD_0417,Word,hogy,423.74,423.96,420,True,0.9995
HUN_WORD_0418,Word,ne,423.96,424.08,320,True,0.998
HUN_WORD_0419,Word,zuhannjon,424.08,425.2,1320,True,0.8929
HUN_WORD_0420,Word,visszafele,425.2,425.88,880,True,0.9975
HUN_WORD_0421,Word,tehát,426.18,426.76,780,True,0.642
HUN_WORD_0422,Word,ne,426.76,426.94,380,True,0.9956
HUN_WORD_0423,Word,kerüljön,426.94,427.4,660,True,0.9995
HUN_WORD_0424,Word,spirálba,427.4,427.98,780,True,0.981
HUN_WORD_0425,Word,és,428.76,429.34,780,True,0.9966
HUN_WORD_0426,Word,mégis,429.34,431.28,2140,True,0.9985
HUN_WORD_0427,Word,több,431.28,431.58,500,True,0.9983
HUN_WORD_0428,Word,annál,431.58,431.98,600,True,0.9873
HUN_WORD_0429,Word,mint,431.98,432.5,720,True,0.6016
HUN_WORD_0430,Word,na,434.7,435.28,780,True,0.3162
HUN_WORD_0431,Word,és,435.38,436.18,1000,True,0.7798
HUN_WORD_0432,Word,mégis,436.18,437.48,1500,True,0.7583
HUN_WORD_0433,Word,meghajtja,437.48,438.02,740,True,0.9819
HUN_WORD_0434,Word,egy,438.02,438.6,780,True,0.9985
HUN_WORD_0435,Word,kicsit,438.6,439.02,620,True,1.0
HUN_WORD_0436,Word,de,439.06,439.74,880,True,1.0
HUN_WORD_0437,Word,a,439.74,440.44,900,True,1.0
HUN_WORD_0438,Word,légellenállásnál,440.44,441.5,1260,True,0.8998
HUN_WORD_0439,Word,már,441.5,441.68,380,True,0.9995
HUN_WORD_0440,Word,kevesebb,441.68,443.26,1780,True,0.9998
HUN_WORD_0441,Word,és,523.92,525.0,1281,True,0.9951
HUN_WORD_0442,Word,ugye,525.0,525.42,620,True,0.9951
HUN_WORD_0443,Word,még,525.42,525.54,320,True,0.9995
HUN_WORD_0444,Word,bonyolultabbá,525.54,526.28,940,True,0.9892
HUN_WORD_0445,Word,teszi,526.28,526.66,580,True,0.9963
HUN_WORD_0446,Word,ez,526.86,527.24,580,True,0.7847
HUN_WORD_0447,Word,a,527.24,528.1,1060,True,0.999
HUN_WORD_0448,Word,fizika,528.1,528.54,640,True,0.998
HUN_WORD_0449,Word,hogy,528.56,528.84,480,True,1.0
HUN_WORD_0450,Word,le,528.84,529.12,480,True,0.9966
HUN_WORD_0451,Word,kell,529.12,529.3,380,True,1.0
HUN_WORD_0452,Word,küzdeni,529.3,529.76,660,True,0.9996
HUN_WORD_0453,Word,a,529.76,529.84,280,True,0.9951
HUN_WORD_0454,Word,légellenállást,529.84,530.56,920,True,0.9625
HUN_WORD_0455,Word,tehát,530.7,531.2,700,True,0.9899
HUN_WORD_0456,Word,hogy,531.2,531.36,360,True,1.0
HUN_WORD_0457,Word,nem,531.36,532.76,1600,True,0.9995
HUN_WORD_0458,Word,teljesen,532.76,533.5,940,True,0.9998
HUN_WORD_0459,Word,az,533.5,533.6,300,True,0.9995
HUN_WORD_0460,Word,űrben,533.6,533.94,540,True,0.8016
HUN_WORD_0461,Word,kering,533.94,534.38,640,True,0.957
HUN_WORD_0462,Word,hanem,534.54,534.98,640,True,1.0
HUN_WORD_0463,Word,még,534.98,536.26,1480,True,0.9829
HUN_WORD_0464,Word,van,536.54,536.78,440,True,1.0
HUN_WORD_0465,Word,egy,536.78,536.92,340,True,1.0
HUN_WORD_0466,Word,plusz,536.92,537.22,500,True,0.9946
HUN_WORD_0467,Word,lassítású,537.22,537.88,860,True,0.8867
HUN_WORD_0468,Word,faktor,537.88,538.36,680,True,0.9995
HUN_WORD_0469,Word,amit,538.42,538.7,480,True,0.9939
HUN_WORD_0470,Word,le,538.7,539.96,1460,True,0.9995
HUN_WORD_0471,Word,kell,539.96,540.16,400,True,1.0
HUN_WORD_0472,Word,tudnod,540.16,540.58,620,True,0.98
HUN_WORD_0473,Word,győzni,540.58,541.08,700,True,0.9999
HUN_WORD_0474,Word,de,541.2,541.68,680,True,0.9639
HUN_WORD_0475,Word,az,542.32,543.8,1680,True,0.791
HUN_WORD_0476,Word,eddigi,544.09,544.77,880,True,0.999
HUN_WORD_0477,Word,szatelitekhez,544.77,545.65,1080,True,0.9135
HUN_WORD_0478,Word,képest,545.65,546.21,760,True,0.9992
HUN_WORD_0479,Word,aerodinamikusabbnak,546.21,548.27,2260,True,0.9565
HUN_WORD_0480,Word,kell,548.27,548.51,440,True,1.0
HUN_WORD_0481,Word,lenniük,548.51,549.09,780,True,0.9631
HUN_WORD_0482,Word,viszont,549.83,550.39,760,True,0.9998
HUN_WORD_0483,Word,akkor,550.39,551.65,1460,True,0.9995
HUN_WORD_0484,Word,hogy,551.65,552.07,620,True,0.9814
HUN_WORD_0485,Word,tudod,552.07,552.53,660,True,1.0
HUN_WORD_0486,Word,irányban,552.53,553.31,980,True,0.9993
HUN_WORD_0487,Word,tartani,553.31,553.85,740,True,0.9998
HUN_WORD_0488,Word,a,553.85,554.01,360,True,0.9995
HUN_WORD_0489,Word,napelemeket,554.01,554.71,900,True,0.9954
HUN_WORD_0490,Word,na,555.05,555.69,840,True,0.8921
HUN_WORD_0491,Word,tehát,558.76,559.4,840,True,0.9983
HUN_WORD_0492,Word,úgy,559.4,559.96,760,True,0.9963
HUN_WORD_0493,Word,gondoltam,559.96,560.42,660,True,0.9996
HUN_WORD_0494,Word,hogy,560.44,560.54,300,True,0.9385
HUN_WORD_0495,Word,ez,560.54,560.76,420,True,0.9995
HUN_WORD_0496,Word,kellően,560.76,561.68,1120,True,0.9987
HUN_WORD_0497,Word,őrült,561.68,562.14,660,True,0.9988
HUN_WORD_0498,Word,ötlet,562.14,562.36,420,True,0.9995
HUN_WORD_0499,Word,ahhoz,562.36,562.84,680,True,0.9989
HUN_WORD_0500,Word,hogy,562.84,563.04,400,True,1.0
HUN_WORD_0501,Word,behozzuk,563.04,563.66,820,True,0.9952
HUN_WORD_0502,Word,és,563.74,564.4,860,True,1.0
HUN_WORD_0503,Word,igazából,564.4,566.34,2140,True,0.9999
HUN_WORD_0504,Word,még,566.37,566.51,340,True,0.9995
HUN_WORD_0505,Word,ötlet,566.51,566.87,560,True,0.9995
HUN_WORD_0506,Word,tehát,567.11,567.83,920,True,0.9997
HUN_WORD_0507,Word,hogy,567.83,567.95,320,True,0.9995
HUN_WORD_0508,Word,ezt,567.95,568.33,580,True,0.9985
HUN_WORD_0509,Word,még,568.33,568.73,600,True,1.0
HUN_WORD_0510,Word,nem,568.73,569.03,500,True,1.0
HUN_WORD_0511,Word,sikerült,569.03,569.59,760,True,1.0
HUN_WORD_0512,Word,valósággá,569.59,571.49,2100,True,0.9548
HUN_WORD_0513,Word,átültetni,571.49,572.49,1200,True,0.9993
HUN_WORD_0514,Word,mert,573.35,573.75,600,True,1.0
HUN_WORD_0515,Word,van,573.75,575.27,1720,True,0.9985
HUN_WORD_0516,Word,némi,576.87,577.27,600,True,0.9973
HUN_WORD_0517,Word,ellenállás,577.85,581.15,3500,True,0.9913
HUN_WORD_0518,Word,amit,581.88,582.08,400,True,1.0
HUN_WORD_0519,Word,le,582.08,582.2,320,True,1.0
HUN_WORD_0520,Word,kell,582.2,582.34,340,True,1.0
HUN_WORD_0521,Word,küzdeni,582.34,582.92,780,True,1.0
HUN_WORD_0522,Word,és,582.92,583.18,460,True,1.0
HUN_WORD_0523,Word,akkor,583.18,583.34,360,True,1.0
HUN_WORD_0524,Word,nemcsak,583.34,583.68,540,True,0.7827
HUN_WORD_0525,Word,a,583.68,583.78,300,True,1.0
HUN_WORD_0526,Word,légellenállásról,583.78,584.72,1140,True,0.9657
HUN_WORD_0527,Word,hanem,584.78,585.02,440,True,0.9998
HUN_WORD_0528,Word,maguk,585.02,585.84,1020,True,0.999
HUN_WORD_0529,Word,a,585.84,585.96,320,True,0.9985
HUN_WORD_0530,Word,tudósoknak,585.96,586.58,820,True,0.9998
HUN_WORD_0531,Word,is,586.58,586.74,360,True,0.999
HUN_WORD_0532,Word,a,586.76,587.12,560,True,0.9868
HUN_WORD_0533,Word,szkepticizmusát,587.12,589.42,2500,True,0.9338
HUN_WORD_0534,Word,is,589.42,589.64,420,True,0.9995
HUN_WORD_0535,Word,le,589.64,590.66,1220,True,0.9941
HUN_WORD_0536,Word,kell,591.24,591.42,380,True,1.0
HUN_WORD_0537,Word,győzni,591.42,591.8,580,True,0.9996
HUN_WORD_0538,Word,ahhoz,591.8,592.16,560,True,0.9972
HUN_WORD_0539,Word,hogy,592.16,592.4,440,True,0.999
HUN_WORD_0540,Word,ezzel,592.4,593.06,860,True,0.9997
HUN_WORD_0541,Word,elkezdjenek,593.06,593.8,940,True,0.9978
HUN_WORD_0542,Word,behatóban,593.8,595.48,1880,True,0.7714
HUN_WORD_0543,Word,foglalkozni,595.74,596.58,1040,True,0.9996
HUN_WORD_0544,Word,attól,603.82,604.52,900,True,0.9788
HUN_WORD_0545,Word,függ,604.52,604.72,400,True,0.9993
HUN_WORD_0546,Word,hogy,604.78,604.88,300,True,1.0
HUN_WORD_0547,Word,hányat,604.88,605.16,480,True,0.9987
HUN_WORD_0548,Word,küldenek,605.16,605.62,660,True,0.994
HUN_WORD_0549,Word,föl,605.62,605.82,400,True,0.842
HUN_WORD_0550,Word,mennyi,608.32,609.2,1080,True,0.8822
HUN_WORD_0551,Word,fér,609.2,609.94,940,True,0.9233
HUN_WORD_0552,Word,el,609.94,610.06,320,True,0.9468
HUN_WORD_0553,Word,a,610.06,610.18,320,True,0.9946
HUN_WORD_0554,Word,starship,610.18,611.78,1800,True,0.4981
HUN_WORD_0555,Word,-ben,611.78,611.92,340,True,0.8958
HUN_WORD_0556,Word,starship,619.17,620.05,1080,True,0.9968
HUN_WORD_0557,Word,az,620.05,620.31,460,True,0.9204
HUN_WORD_0558,Word,egy,620.31,620.49,380,True,0.9995
HUN_WORD_0559,Word,nyáj,620.49,620.89,600,True,0.9779
HUN_WORD_0560,Word,csillagnyáj,623.44,624.9,1660,True,0.878
HUN_WORD_0561,Word,síppal,632.4,632.96,760,True,0.9305
HUN_WORD_0562,Word,dobbal,632.96,633.42,660,True,0.9834
HUN_WORD_0563,Word,nádi,633.58,634.8,1420,True,0.9432
HUN_WORD_0564,Word,hevegővel,634.8,637.14,2540,True,0.868
HUN_WORD_0565,Word,ez,638.12,639.0,1080,True,0.915
HUN_WORD_0566,Word,gondoltam,641.18,641.88,900,True,0.9891
HUN_WORD_0567,Word,így,641.88,642.04,360,True,0.8086
HUN_WORD_0568,Word,ilyen,642.04,642.48,640,True,0.9963
HUN_WORD_0569,Word,indító,642.48,642.92,640,True,0.9985
HUN_WORD_0570,Word,felvezető,643.06,644.32,1460,True,0.9988
HUN_WORD_0571,Word,hírnek,644.32,644.7,580,True,0.9961
HUN_WORD_0572,Word,kellően,644.7,646.82,2320,True,0.9976
HUN_WORD_0573,Word,megalapozza,646.82,647.62,1000,True,0.9975
HUN_WORD_0574,Word,továbbiakat,650.42,651.1,880,True,0.9508
HUN_WORD_0575,Word,és,651.26,651.94,880,True,0.9995
HUN_WORD_0576,Word,innen,651.94,652.92,1180,True,0.9998
HUN_WORD_0577,Word,érdemes,652.92,653.36,640,True,1.0
HUN_WORD_0578,Word,visszatérni,653.36,654.0,840,True,0.9998
HUN_WORD_0579,Word,talán,654.0,654.26,460,True,0.999
HUN_WORD_0580,Word,a,654.26,654.38,320,True,1.0
HUN_WORD_0581,Word,földre,654.38,654.78,600,True,0.845
HUN_WORD_0582,Word,neked,657.96,658.64,880,True,0.9933
HUN_WORD_0583,Word,mostanában,658.64,660.16,1720,True,0.9979
HUN_WORD_0584,Word,milyen,660.16,661.72,1760,True,0.999
HUN_WORD_0585,Word,tapasztalataid,661.88,662.92,1240,True,0.9949
HUN_WORD_0586,Word,vannak,662.92,663.22,500,True,0.9992
HUN_WORD_0587,Word,az,663.22,663.38,360,True,0.9985
HUN_WORD_0588,Word,ai,663.38,663.58,400,True,0.9604
HUN_WORD_0589,Word,-jal,663.58,663.92,540,True,0.9202
HUN_WORD_0590,Word,mert,664.04,664.2,360,True,0.9968
HUN_WORD_0591,Word,ugye,664.2,664.36,360,True,0.9963
HUN_WORD_0592,Word,már,664.36,664.5,340,True,0.9995
HUN_WORD_0593,Word,négy,664.5,664.8,500,True,0.8923
HUN_WORD_0594,Word,hónap,664.8,665.06,460,True,0.9993
HUN_WORD_0595,Word,eltelt,665.06,665.54,680,True,0.9985
HUN_WORD_0596,Word,az,665.58,665.68,300,True,0.9995
HUN_WORD_0597,Word,alatt,665.68,666.24,760,True,0.9695
HUN_WORD_0598,Word,három,666.24,666.58,540,True,0.8618
HUN_WORD_0599,Word,-négy,666.58,666.76,380,True,0.9886
HUN_WORD_0600,Word,generáció,666.76,667.36,800,True,0.9997
HUN_WORD_0601,Word,is,667.36,667.56,400,True,0.9995
HUN_WORD_0602,Word,felnőtt,668.13,669.59,1660,True,0.9995
HUN_WORD_0603,Word,teljesen,760.08,760.76,880,True,0.9845
HUN_WORD_0604,Word,új,760.76,760.88,320,True,0.9995
HUN_WORD_0605,Word,iparág,760.88,761.32,640,True,0.8582
HUN_WORD_0606,Word,alakul,761.32,761.98,860,True,0.9897
HUN_WORD_0607,Word,egyébként,761.98,762.44,660,True,0.9988
HUN_WORD_0608,Word,ki,762.44,762.62,380,True,0.9927
HUN_WORD_0609,Word,ezzel,762.62,762.92,500,True,0.9982
HUN_WORD_0610,Word,kapcsolatban,762.92,763.56,840,True,0.9989
HUN_WORD_0611,Word,egy,764.0,764.34,540,True,0.9529
HUN_WORD_0612,Word,olyan,764.34,764.88,740,True,0.9998
HUN_WORD_0613,Word,ami,764.88,765.16,480,True,0.9985
HUN_WORD_0614,Word,a,765.16,765.4,440,True,1.0
HUN_WORD_0615,Word,vibe,765.4,766.58,1380,True,0.5739
HUN_WORD_0616,Word,kódoknak,766.58,767.18,800,True,0.9762
HUN_WORD_0617,Word,a,767.18,767.42,440,True,0.998
HUN_WORD_0618,Word,megjavítására,767.42,768.94,1720,True,0.9994
HUN_WORD_0619,Word,készül,768.94,770.14,1400,True,0.999
HUN_WORD_0620,Word,arra,774.28,774.5,420,True,0.5596
HUN_WORD_0621,Word,ráállt,774.5,775.04,740,True,0.9984
HUN_WORD_0622,Word,néhány,775.04,775.52,680,True,1.0
HUN_WORD_0623,Word,fejlesztő,775.52,777.06,1740,True,0.9999
HUN_WORD_0624,Word,cég,777.06,777.52,660,True,0.8743
HUN_WORD_0625,Word,vagy,777.56,777.92,560,True,0.9766
HUN_WORD_0626,Word,kevésbé,777.92,779.16,1440,True,0.9789
HUN_WORD_0627,Word,fejlesztő,779.16,779.74,780,True,1.0
HUN_WORD_0628,Word,mint,779.8,779.96,360,True,0.9995
HUN_WORD_0629,Word,inkább,779.96,780.52,760,True,0.9998
HUN_WORD_0630,Word,romeltakarító,781.74,782.68,1140,True,0.9189
HUN_WORD_0631,Word,hogy,782.8,783.64,1040,True,1.0
HUN_WORD_0632,Word,az,783.64,784.2,760,True,0.7139
HUN_WORD_0633,Word,összekalapált,784.39,786.93,2740,True,0.9934
HUN_WORD_0634,Word,ai,786.93,787.23,500,True,0.9893
HUN_WORD_0635,Word,által,787.23,788.01,980,True,0.9679
HUN_WORD_0636,Word,felébe,791.42,791.89,670,True,0.7005
HUN_WORD_0637,Word,harmadába,791.89,792.53,840,True,0.9357
HUN_WORD_0638,Word,elkészített,792.53,793.63,1300,True,0.9999
HUN_WORD_0639,Word,weboldalakat,793.63,794.29,860,True,0.9913
HUN_WORD_0640,Word,meg,794.55,794.85,500,True,0.9966
HUN_WORD_0641,Word,webalkalmazásokat,794.85,796.65,2000,True,0.972
HUN_WORD_0642,Word,vagy,796.65,796.79,340,True,0.998
HUN_WORD_0643,Word,akár,796.79,797.15,560,True,1.0
HUN_WORD_0644,Word,alkalmazásokat,797.15,798.03,1080,True,0.9967
HUN_WORD_0645,Word,is,798.03,798.19,360,True,1.0
HUN_WORD_0646,Word,rendbe,798.19,799.13,1140,True,0.9329
HUN_WORD_0647,Word,rakja,799.13,799.47,540,True,0.9998
HUN_WORD_0648,Word,és,799.57,799.99,620,True,0.9951
HUN_WORD_0649,Word,kétszeres,799.99,801.99,2200,True,0.9839
HUN_WORD_0650,Word,háromszoros,802.34,802.92,780,True,0.9949
HUN_WORD_0651,Word,áron,802.92,803.24,520,True,0.9861
HUN_WORD_0652,Word,mint,803.36,803.9,740,True,0.9287
HUN_WORD_0653,Word,hogyha,803.9,804.12,420,True,0.9822
HUN_WORD_0654,Word,nulláról,804.12,804.52,600,True,0.9943
HUN_WORD_0655,Word,fejlesztették,804.52,805.22,900,True,0.9999
HUN_WORD_0656,Word,volna,805.22,805.54,520,True,1.0
HUN_WORD_0657,Word,már,806.1,806.18,280,True,0.0031
HUN_WORD_0658,Word,működévé,806.18,806.96,980,True,0.9799
HUN_WORD_0659,Word,is,806.96,807.96,1200,True,0.9907
HUN_WORD_0660,Word,teszi,807.96,808.3,540,True,0.9956
HUN_WORD_0661,Word,de,808.84,809.12,480,True,0.9419
HUN_WORD_0662,Word,amivel,809.12,809.58,660,True,0.9202
HUN_WORD_0663,Word,a,809.58,810.42,1040,True,0.8711
HUN_WORD_0664,Word,felnövésre,810.42,811.28,1060,True,0.9548
HUN_WORD_0665,Word,akartam,811.28,811.94,860,True,0.9761
HUN_WORD_0666,Word,utalni,811.94,812.52,780,True,0.9953
HUN_WORD_0667,Word,az,812.58,813.1,720,True,0.9819
HUN_WORD_0668,Word,az,813.1,813.34,440,True,0.9702
HUN_WORD_0669,Word,hogy,813.44,813.84,600,True,0.9946
HUN_WORD_0670,Word,képzeld,813.84,814.9,1260,True,0.9006
HUN_WORD_0671,Word,el,814.9,815.08,380,True,0.9907
HUN_WORD_0672,Word,sam,815.67,816.12,650,True,0.5112
HUN_WORD_0673,Word,altman,816.12,816.46,540,True,0.9563
HUN_WORD_0674,Word,nemrégiben,816.46,817.02,760,True,0.9681
HUN_WORD_0675,Word,bejelentette,817.02,817.76,940,True,0.9994
HUN_WORD_0676,Word,hogy,817.92,818.66,940,True,0.9976
HUN_WORD_0677,Word,a,818.66,820.02,1560,True,0.9854
HUN_WORD_0678,Word,chez,820.5,820.68,380,True,0.5277
HUN_WORD_0679,Word,gpt,820.68,821.12,640,True,0.9126
HUN_WORD_0680,Word,most,821.12,821.66,740,True,0.9141
HUN_WORD_0681,Word,már,821.66,821.92,460,True,0.9365
HUN_WORD_0682,Word,nem,821.92,822.84,1120,True,0.9956
HUN_WORD_0683,Word,csak,822.84,823.08,440,True,0.855
HUN_WORD_0684,Word,ilyen,823.08,823.66,780,True,0.9948
HUN_WORD_0685,Word,korlátozott,825.22,826.12,1100,True,0.9966
HUN_WORD_0686,Word,meg,826.14,826.54,600,True,0.9922
HUN_WORD_0687,Word,butuska,826.54,828.06,1720,True,0.8285
HUN_WORD_0688,Word,tartalmakat,828.06,828.9,1040,True,0.9891
HUN_WORD_0689,Word,fog,828.9,829.06,360,True,0.999
HUN_WORD_0690,Word,gyártani,829.06,829.76,900,True,0.9957
HUN_WORD_0691,Word,hanem,829.82,830.0,380,True,0.9993
HUN_WORD_0692,Word,rendes,830.0,830.42,620,True,0.9946
HUN_WORD_0693,Word,felnőtt,830.42,830.86,640,True,0.9954
HUN_WORD_0694,Word,anyagokat,830.98,832.46,1680,True,0.9983
HUN_WORD_0695,Word,is,832.46,832.66,400,True,0.999
HUN_WORD_0696,Word,méghozzá,833.72,834.62,1100,True,0.9742
HUN_WORD_0697,Word,a,837.28,838.14,1060,True,0.5732
HUN_WORD_0698,Word,szabvány,838.14,839.0,1060,True,0.9844
HUN_WORD_0699,Word,chez,839.0,839.68,880,True,0.1117
HUN_WORD_0700,Word,gpt,839.68,840.06,580,True,0.9451
HUN_WORD_0701,Word,költössében,840.06,841.7,1840,True,0.8528
HUN_WORD_0702,Word,aki,841.76,842.04,480,True,0.9912
HUN_WORD_0703,Word,18,842.04,842.48,640,True,0.9941
HUN_WORD_0704,Word,fölötti,842.48,843.34,1060,True,0.9946
HUN_WORD_0705,Word,az,843.36,843.62,460,True,0.9971
HUN_WORD_0706,Word,már,843.62,844.98,1560,True,0.999
HUN_WORD_0707,Word,erotikát,844.98,845.9,1120,True,0.9944
HUN_WORD_0708,Word,is,845.9,846.06,360,True,0.9995
HUN_WORD_0709,Word,fog,846.06,846.58,720,True,1.0
HUN_WORD_0710,Word,tudni,846.58,847.08,700,True,1.0
HUN_WORD_0711,Word,generáltatni,847.08,848.0,1120,True,0.9968
HUN_WORD_0712,Word,a,848.0,848.2,400,True,0.9995
HUN_WORD_0713,Word,gpt,848.49,849.97,1680,True,0.9834
HUN_WORD_0714,Word,-vel,849.97,850.21,440,True,0.9978
HUN_WORD_0715,Word,már,850.8,851.23,630,True,0.9346
HUN_WORD_0716,Word,a,851.23,851.35,320,True,0.999
HUN_WORD_0717,Word,következő,851.35,851.89,740,True,0.9999
HUN_WORD_0718,Word,verzióban,851.89,852.51,820,True,0.996
HUN_WORD_0719,Word,talán,855.28,856.14,1060,True,0.9993
HUN_WORD_0720,Word,emlékszed,856.14,856.6,660,True,0.9915
HUN_WORD_0721,Word,arra,856.6,856.9,500,True,0.9998
HUN_WORD_0722,Word,a,856.9,856.96,260,True,0.8936
HUN_WORD_0723,Word,nagyon,856.96,857.18,420,True,1.0
HUN_WORD_0724,Word,-nagyon,857.18,857.5,520,True,0.9979
HUN_WORD_0725,Word,-nagyon,857.5,857.72,420,True,0.9503
HUN_WORD_0726,Word,régi,857.72,858.14,620,True,0.9988
HUN_WORD_0727,Word,azt,860.18,860.61,630,True,0.9995
HUN_WORD_0728,Word,hiszem,860.61,860.95,540,True,0.9993
HUN_WORD_0729,Word,youtube,860.95,861.71,960,True,0.5205
HUN_WORD_0730,Word,első,861.71,862.39,880,True,0.9998
HUN_WORD_0731,Word,éveiben,862.39,863.17,980,True,0.999
HUN_WORD_0732,Word,terjedő,863.17,863.85,880,True,0.9992
HUN_WORD_0733,Word,mémre,863.85,864.21,560,True,0.9199
HUN_WORD_0734,Word,az,864.21,864.49,480,True,0.7437
HUN_WORD_0735,Word,internet,864.52,865.94,1620,True,0.9365
HUN_WORD_0736,Word,is,865.94,866.22,480,True,0.9888
HUN_WORD_0737,Word,for,866.22,866.4,380,True,0.9995
HUN_WORD_0738,Word,porn,866.4,866.84,640,True,0.9587
HUN_WORD_0739,Word,gyakorlatilag,877.28,878.06,980,True,0.8389
HUN_WORD_0740,Word,úgy,879.08,879.86,980,True,0.9873
HUN_WORD_0741,Word,tűnik,879.86,880.18,520,True,0.9995
HUN_WORD_0742,Word,hogy,880.18,880.32,340,True,0.9971
HUN_WORD_0743,Word,most,880.32,880.46,340,True,0.9849
HUN_WORD_0744,Word,már,880.46,880.64,380,True,0.9131
HUN_WORD_0745,Word,még,880.64,881.36,920,True,0.5479
HUN_WORD_0746,Word,csak,891.6,892.26,860,True,0.9756
HUN_WORD_0747,Word,az,892.26,893.8,1740,True,0.9961
HUN_WORD_0748,Word,x,893.8,894.06,460,True,0.7891
HUN_WORD_0749,Word,-en,894.06,894.22,360,True,0.9956
HUN_WORD_0750,Word,jelent,894.22,894.54,520,True,0.9998
HUN_WORD_0751,Word,meg,894.54,894.7,360,True,0.9985
HUN_WORD_0752,Word,tehát,894.76,894.94,380,True,0.8855
HUN_WORD_0753,Word,mint,894.94,895.14,400,True,0.9746
HUN_WORD_0754,Word,egy,895.14,895.3,360,True,0.9985
HUN_WORD_0755,Word,mértéktartó,895.3,896.08,980,True,0.9927
HUN_WORD_0756,Word,és,896.08,896.26,380,True,0.9956
HUN_WORD_0757,Word,megbízható,896.26,897.5,1440,True,0.9967
HUN_WORD_0758,Word,forrásban,897.5,898.86,1560,True,0.9963
HUN_WORD_0759,Word,de,899.11,900.65,1740,True,0.8501
HUN_WORD_0760,Word,sam,900.65,901.19,740,True,0.0001
HUN_WORD_0761,Word,altman,901.19,901.47,480,True,0.7773
HUN_WORD_0762,Word,-tól,901.47,901.69,420,True,0.994
HUN_WORD_0763,Word,magától,901.69,902.29,800,True,0.9976
HUN_WORD_0764,Word,hogy,902.29,903.23,1140,True,0.999
HUN_WORD_0765,Word,erotikus,905.39,905.95,760,True,0.9998
HUN_WORD_0766,Word,beszélgetésekre,905.95,907.07,1320,True,0.9911
HUN_WORD_0767,Word,lesz,907.07,907.87,1000,True,0.9998
HUN_WORD_0768,Word,majd,907.87,908.07,400,True,0.9998
HUN_WORD_0769,Word,alkalmas,908.07,908.59,720,True,0.9805
HUN_WORD_0770,Word,úgy,908.75,909.07,520,True,0.9979
HUN_WORD_0771,Word,látszik,909.07,909.37,500,True,0.9999
HUN_WORD_0772,Word,most,909.37,909.47,300,True,0.8896
HUN_WORD_0773,Word,már,909.47,909.67,400,True,0.9995
HUN_WORD_0774,Word,kénytelen,909.67,910.23,760,True,0.9961
HUN_WORD_0775,Word,lehajolni,910.23,910.89,860,True,0.9975
HUN_WORD_0776,Word,ezekért,910.89,911.33,640,True,0.9998
HUN_WORD_0777,Word,az,911.33,911.65,520,True,0.9858
HUN_WORD_0778,Word,alacsonyan,911.65,913.19,1740,True,0.9979
HUN_WORD_0779,Word,függő,913.19,913.67,680,True,0.9971
HUN_WORD_0780,Word,gyümölcsökért,913.67,914.39,920,True,0.9987
HUN_WORD_0781,Word,amik,914.62,915.7,1280,True,0.9973
HUN_WORD_0782,Word,már,915.7,916.18,680,True,0.9995
HUN_WORD_0783,Word,ugye,916.18,916.48,500,True,0.947
HUN_WORD_0784,Word,kicsit,916.48,916.84,560,True,0.9924
HUN_WORD_0785,Word,leestek,916.84,917.26,620,True,0.9774
HUN_WORD_0786,Word,és,917.36,917.44,280,True,0.9912
HUN_WORD_0787,Word,kukacosak,917.44,918.04,800,True,0.9174
HUN_WORD_0788,Word,és,918.04,918.16,320,True,0.9204
HUN_WORD_0789,Word,picit,918.16,918.42,460,True,0.999
HUN_WORD_0790,Word,rohadtak,918.42,918.92,700,True,0.999
HUN_WORD_0791,Word,belül,918.92,919.2,480,True,0.6711
HUN_WORD_0792,Word,de,919.3,919.96,860,True,1.0
HUN_WORD_0793,Word,cefrének,919.96,921.88,2120,True,0.8834
HUN_WORD_0794,Word,jó,921.88,922.06,380,True,0.9805
HUN_WORD_0795,Word,lesz,922.06,922.42,560,True,1.0
HUN_WORD_0796,Word,mindezt,927.26,928.02,960,True,0.9971
